# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-04-07
#
# GRDC-No.:              3103500
# River:                 RIO MAGDALENA
# Station:               PUERTO BERRIO
# Country:               CO
# Latitude (DD):       6.5
# Longitude (DD):      -74.38
# Catchment area (km²):      74410.0
# Altitude (m ASL):        1570.0
# Next downstream station:      3103300
# Remarks:               
# Owner of original data: Instituto de Hidrología, Meteorología y Estudios Ambientales
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936-01 - 2024-08
# No. of years:          89
# Last update:           2024-10-07
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 32380
# DATA
YYYY-MM-DD;hh:mm; Value
1974-05-23;--:--;   2253.000
1974-05-24;--:--;   2524.000
1974-05-25;--:--;   2561.000
1974-05-26;--:--;   2710.000
1974-05-27;--:--;   2767.000
1974-05-28;--:--;   2159.000
1974-05-29;--:--;   2087.000
1974-05-30;--:--;   2106.000
1974-05-31;--:--;   2621.000
1974-06-01;--:--;   3145.000
1974-06-02;--:--;   2874.000
1974-06-03;--:--;   3179.000
1974-06-04;--:--;   2717.000
1974-06-05;--:--;   2518.000
1974-06-06;--:--;   2353.000
1974-06-07;--:--;   2319.000
1974-06-08;--:--;   2313.000
1974-06-09;--:--;   2241.000
1974-06-10;--:--;   2075.000
1974-06-11;--:--;   2000.000
1974-06-12;--:--;   1992.000
1974-06-13;--:--;   2163.000
1974-06-14;--:--;   2269.000
1974-06-15;--:--;   2581.000
1974-06-16;--:--;   2437.000
1974-06-17;--:--;   2331.000
1974-06-18;--:--;   2570.000
1974-06-19;--:--;   2339.000
1974-06-20;--:--;   2095.000
1974-06-21;--:--;   2520.000
1974-06-22;--:--;   2468.000
1974-06-23;--:--;   2450.000
1974-06-24;--:--;   2405.000
1974-06-25;--:--;   2648.000
1974-06-26;--:--;   2616.000
1974-06-27;--:--;   2362.000
1974-06-28;--:--;   2106.000
1974-06-29;--:--;   2228.000
1974-06-30;--:--;   2514.000
1974-07-01;--:--;   2308.000
1974-07-02;--:--;   2366.000
1974-07-03;--:--;   2346.000
1974-07-04;--:--;   1995.000
1974-07-05;--:--;   1977.000
1974-07-06;--:--;   2199.000
1974-07-07;--:--;   2019.000
1974-07-08;--:--;   1774.000
1974-07-09;--:--;   1814.000
1974-07-10;--:--;   2597.000
1974-07-11;--:--;   2907.000
1974-07-12;--:--;   2585.000
1974-07-13;--:--;   2122.000
1974-07-14;--:--;   2456.000
1974-07-15;--:--;   2378.000
1974-07-16;--:--;   2043.000
1974-07-17;--:--;   1997.000
1974-07-18;--:--;   2143.000
1974-07-19;--:--;   1887.000
1974-07-20;--:--;   2071.000
1974-07-21;--:--;   2095.000
1974-07-22;--:--;   1952.000
1974-07-23;--:--;   2127.000
1974-07-24;--:--;   1939.000
1974-07-25;--:--;   1796.000
1974-07-26;--:--;   1795.000
1974-07-27;--:--;   2034.000
1974-07-28;--:--;   2668.000
1974-07-29;--:--;   2358.000
1974-07-30;--:--;   1794.000
1974-07-31;--:--;   1776.000
1974-08-01;--:--;   1909.000
1974-08-02;--:--;   1901.000
1974-08-03;--:--;   2370.000
1974-08-04;--:--;   2538.000
1974-08-05;--:--;   2366.000
1974-08-06;--:--;   2435.000
1974-08-07;--:--;   2671.000
1974-08-08;--:--;   2296.000
1974-08-09;--:--;   2225.000
1974-08-10;--:--;   2127.000
1974-08-11;--:--;   1875.000
1974-08-12;--:--;   2158.000
1974-08-13;--:--;   3427.000
1974-08-14;--:--;   2982.000
1974-08-15;--:--;   2963.000
1974-08-16;--:--;   2593.000
1974-08-17;--:--;   2083.000
1974-08-18;--:--;   1875.000
1974-08-19;--:--;   1682.000
1974-08-20;--:--;   1574.000
1974-08-21;--:--;   1530.000
1974-08-22;--:--;   1434.000
1974-08-23;--:--;   1427.000
1974-08-24;--:--;   1366.000
1974-08-25;--:--;   1336.000
1974-08-26;--:--;   1516.000
1974-08-27;--:--;   1639.000
1974-08-28;--:--;   1766.000
1974-08-29;--:--;   1899.000
1974-08-30;--:--;   1822.000
1974-08-31;--:--;   2195.000
1974-09-01;--:--;   1772.000
1974-09-02;--:--;   2152.000
1974-09-03;--:--;   2049.000
1974-09-04;--:--;   1967.000
1974-09-05;--:--;   1757.000
1974-09-06;--:--;   1652.000
1974-09-07;--:--;   2520.000
1974-09-08;--:--;   2145.000
1974-09-09;--:--;   1897.000
1974-09-10;--:--;   1952.000
1974-09-11;--:--;   1919.000
1974-09-12;--:--;   1925.000
1974-09-13;--:--;   2308.000
1974-09-14;--:--;   2649.000
1974-09-15;--:--;   2203.000
1974-09-16;--:--;   2548.000
1974-09-17;--:--;   2735.000
1974-09-18;--:--;   2689.000
1974-09-19;--:--;   2839.000
1974-09-20;--:--;   2683.000
1974-09-21;--:--;   2955.000
1974-09-22;--:--;   3075.000
1974-09-23;--:--;   3350.000
1974-09-24;--:--;   3460.000
1974-09-25;--:--;   3604.000
1974-09-26;--:--;   3775.000
1974-09-27;--:--;   3614.000
1974-09-28;--:--;   3520.000
1974-09-29;--:--;   3578.000
1974-09-30;--:--;   3607.000
1974-10-01;--:--;   3525.000
1974-10-02;--:--;   3387.000
1974-10-03;--:--;   3683.000
1974-10-04;--:--;   3830.000
1974-10-05;--:--;   4001.000
1974-10-06;--:--;   4362.000
1974-10-07;--:--;   4580.000
1974-10-08;--:--;   4654.000
1974-10-09;--:--;   4706.000
1974-10-10;--:--;   4414.000
1974-10-11;--:--;   3929.000
1974-10-12;--:--;   3049.000
1974-10-13;--:--;   2554.000
1974-10-14;--:--;   2468.000
1974-10-15;--:--;   2627.000
1974-10-16;--:--;   2822.000
1974-10-17;--:--;   3245.000
1974-10-18;--:--;   3358.000
1974-10-19;--:--;   3773.000
1974-10-20;--:--;   3470.000
1974-10-21;--:--;   3625.000
1974-10-22;--:--;   2927.000
1974-10-23;--:--;   2566.000
1974-10-24;--:--;   2347.000
1974-10-25;--:--;   2635.000
1974-10-26;--:--;   2933.000
1974-10-27;--:--;   3416.000
1974-10-28;--:--;   3815.000
1974-10-29;--:--;   3524.000
1974-10-30;--:--;   3432.000
1974-10-31;--:--;   3680.000
1974-11-01;--:--;   3377.000
1974-11-02;--:--;   3470.000
1974-11-03;--:--;   3575.000
1974-11-04;--:--;   3775.000
1974-11-05;--:--;   3727.000
1974-11-06;--:--;   3934.000
1974-11-07;--:--;   3302.000
1974-11-08;--:--;   2974.000
1974-11-09;--:--;   3274.000
1974-11-10;--:--;   3331.000
1974-11-11;--:--;   3812.000
1974-11-12;--:--;   3937.000
1974-11-13;--:--;   4988.000
1974-11-14;--:--;   4543.000
1974-11-15;--:--;   3842.000
1974-11-16;--:--;   4291.000
1974-11-17;--:--;   3777.000
1974-11-18;--:--;   3794.000
1974-11-19;--:--;   4358.000
1974-11-20;--:--;   4050.000
1974-11-21;--:--;   3725.000
1974-11-22;--:--;   3893.000
1974-11-23;--:--;   4750.000
1974-11-24;--:--;   4755.000
1974-11-25;--:--;   4916.000
1974-11-26;--:--;   5072.000
1974-11-27;--:--;   4706.000
1974-11-28;--:--;   4770.000
1974-11-29;--:--;   4825.000
1974-11-30;--:--;   3961.000
1974-12-01;--:--;   3714.000
1974-12-02;--:--;   3589.000
1974-12-03;--:--;   4185.000
1974-12-04;--:--;   4355.000
1974-12-05;--:--;   3250.000
1974-12-06;--:--;   2774.000
1974-12-07;--:--;   2503.000
1974-12-08;--:--;   2586.000
1974-12-09;--:--;   2741.000
1974-12-10;--:--;   2394.000
1974-12-11;--:--;   2363.000
1974-12-12;--:--;   2327.000
1974-12-13;--:--;   2068.000
1974-12-14;--:--;   1875.000
1974-12-15;--:--;   1813.000
1974-12-16;--:--;   1838.000
1974-12-17;--:--;   1976.000
1974-12-18;--:--;   2461.000
1974-12-19;--:--;   2172.000
1974-12-20;--:--;   2127.000
1974-12-21;--:--;   2009.000
1974-12-22;--:--;   1754.000
1974-12-23;--:--;   1593.000
1974-12-24;--:--;   1506.000
1974-12-25;--:--;   1455.000
1974-12-26;--:--;   1419.000
1974-12-27;--:--;   1392.000
1974-12-28;--:--;   1294.000
1974-12-29;--:--;   1283.000
1974-12-30;--:--;   1286.000
1974-12-31;--:--;   1300.000
1975-01-01;--:--;   1233.000
1975-01-02;--:--;   1278.000
1975-01-03;--:--;   1280.000
1975-01-04;--:--;   1240.000
1975-01-05;--:--;   1425.000
1975-01-06;--:--;   1558.000
1975-01-07;--:--;   1422.000
1975-01-08;--:--;   1401.000
1975-01-09;--:--;   1378.000
1975-01-10;--:--;   1422.000
1975-01-11;--:--;   1690.000
1975-01-12;--:--;   1565.000
1975-01-13;--:--;   1304.000
1975-01-14;--:--;   1277.000
1975-01-15;--:--;   1349.000
1975-01-16;--:--;   1341.000
1975-01-17;--:--;   1360.000
1975-01-18;--:--;   1262.000
1975-01-19;--:--;   1360.000
1975-01-20;--:--;   1431.000
1975-01-21;--:--;   1509.000
1975-01-22;--:--;   1616.000
1975-01-23;--:--;   1335.000
1975-01-24;--:--;   1261.000
1975-01-25;--:--;   1158.000
1975-01-26;--:--;   1093.000
1975-01-27;--:--;   1059.000
1975-01-28;--:--;   1044.000
1975-01-29;--:--;    983.000
1975-01-30;--:--;    975.000
1975-01-31;--:--;    998.000
1975-02-01;--:--;   1106.000
1975-02-02;--:--;   1133.000
1975-02-03;--:--;   1151.000
1975-02-04;--:--;   1214.000
1975-02-05;--:--;   1231.000
1975-02-06;--:--;   1405.000
1975-02-07;--:--;   1298.000
1975-02-08;--:--;   1680.000
1975-02-09;--:--;   1610.000
1975-02-10;--:--;   1465.000
1975-02-11;--:--;   1547.000
1975-02-12;--:--;   1547.000
1975-02-13;--:--;   1334.000
1975-02-14;--:--;   1218.000
1975-02-15;--:--;   1419.000
1975-02-16;--:--;   1514.000
1975-02-17;--:--;   1460.000
1975-02-18;--:--;   1790.000
1975-02-19;--:--;   2052.000
1975-02-20;--:--;   1795.000
1975-02-21;--:--;   1637.000
1975-02-22;--:--;   1637.000
1975-02-23;--:--;   1593.000
1975-02-24;--:--;   1889.000
1975-02-25;--:--;   1887.000
1975-02-26;--:--;   2261.000
1975-02-27;--:--;   2539.000
1975-02-28;--:--;   2667.000
1975-03-01;--:--;   2416.000
1975-03-02;--:--;   2963.000
1975-03-03;--:--;   3304.000
1975-03-04;--:--;   3964.000
1975-03-05;--:--;   3888.000
1975-03-06;--:--;   3800.000
1975-03-07;--:--;   3356.000
1975-03-08;--:--;   2844.000
1975-03-09;--:--;   2557.000
1975-03-10;--:--;   2335.000
1975-03-11;--:--;   2083.000
1975-03-12;--:--;   2134.000
1975-03-13;--:--;   2038.000
1975-03-14;--:--;   1917.000
1975-03-15;--:--;   1910.000
1975-03-16;--:--;   1839.000
1975-03-17;--:--;   2110.000
1975-03-18;--:--;   2278.000
1975-03-19;--:--;   2111.000
1975-03-20;--:--;   2228.000
1975-03-21;--:--;   1948.000
1975-03-22;--:--;   2000.000
1975-03-23;--:--;   2086.000
1975-03-24;--:--;   1967.000
1975-03-25;--:--;   2141.000
1975-03-26;--:--;   2026.000
1975-03-27;--:--;   1837.000
1975-03-28;--:--;   1809.000
1975-03-29;--:--;   1849.000
1975-03-30;--:--;   1882.000
1975-03-31;--:--;   1591.000
1975-04-01;--:--;   1686.000
1975-04-02;--:--;   2153.000
1975-04-03;--:--;   2217.000
1975-04-04;--:--;   2256.000
1975-04-05;--:--;   2671.000
1975-04-06;--:--;   2527.000
1975-04-07;--:--;   2112.000
1975-04-08;--:--;   2017.000
1975-04-09;--:--;   2358.000
1975-04-10;--:--;   2049.000
1975-04-11;--:--;   1809.000
1975-04-12;--:--;   1812.000
1975-04-13;--:--;   1696.000
1975-04-14;--:--;   1650.000
1975-04-15;--:--;   1541.000
1975-04-16;--:--;   1509.000
1975-04-17;--:--;   1587.000
1975-04-18;--:--;   1560.000
1975-04-19;--:--;   1714.000
1975-04-20;--:--;   1566.000
1975-04-21;--:--;   1755.000
1975-04-22;--:--;   1824.000
1975-04-23;--:--;   2251.000
1975-04-24;--:--;   2140.000
1975-04-25;--:--;   2281.000
1975-04-26;--:--;   1893.000
1975-04-27;--:--;   2273.000
1975-04-28;--:--;   2325.000
1975-04-29;--:--;   2263.000
1975-04-30;--:--;   2905.000
1975-05-01;--:--;   3074.000
1975-05-02;--:--;   3213.000
1975-05-03;--:--;   3172.000
1975-05-04;--:--;   4112.000
1975-05-05;--:--;   4164.000
1975-05-06;--:--;   4060.000
1975-05-07;--:--;   4307.000
1975-05-08;--:--;   4209.000
1975-05-09;--:--;   4347.000
1975-05-10;--:--;   4133.000
1975-05-11;--:--;   3920.000
1975-05-12;--:--;   4077.000
1975-05-13;--:--;   3338.000
1975-05-14;--:--;   3118.000
1975-05-15;--:--;   3164.000
1975-05-16;--:--;   2759.000
1975-05-17;--:--;   2652.000
1975-05-18;--:--;   3230.000
1975-05-19;--:--;   3353.000
1975-05-20;--:--;   3491.000
1975-05-21;--:--;   3457.000
1975-05-22;--:--;   3100.000
1975-05-23;--:--;   2500.000
1975-05-24;--:--;   2728.000
1975-05-25;--:--;   2791.000
1975-05-26;--:--;   3209.000
1975-05-27;--:--;   2998.000
1975-05-28;--:--;   2820.000
1975-05-29;--:--;   2711.000
1975-05-30;--:--;   2709.000
1975-05-31;--:--;   2840.000
1975-06-01;--:--;   3411.000
1975-06-02;--:--;   4224.000
1975-06-03;--:--;   4420.000
1975-06-04;--:--;   4328.000
1975-06-05;--:--;   3919.000
1975-06-06;--:--;   3472.000
1975-06-07;--:--;   3535.000
1975-06-08;--:--;   3574.000
1975-06-09;--:--;   4204.000
1975-06-10;--:--;   4110.000
1975-06-11;--:--;   3710.000
1975-06-12;--:--;   3000.000
1975-06-13;--:--;   2741.000
1975-06-14;--:--;   2800.000
1975-06-15;--:--;   2441.000
1975-06-16;--:--;   2472.000
1975-06-17;--:--;   2315.000
1975-06-18;--:--;   2233.000
1975-06-19;--:--;   2602.000
1975-06-20;--:--;   2259.000
1975-06-21;--:--;   1961.000
1975-06-22;--:--;   2110.000
1975-06-23;--:--;   2517.000
1975-06-24;--:--;   2420.000
1975-06-25;--:--;   2423.000
1975-06-26;--:--;   2690.000
1975-06-27;--:--;   2718.000
1975-06-28;--:--;   2698.000
1975-06-29;--:--;   2258.000
1975-06-30;--:--;   2602.000
1975-07-01;--:--;   2962.000
1975-07-02;--:--;   2907.000
1975-07-03;--:--;   3003.000
1975-07-04;--:--;   3050.000
1975-07-05;--:--;   3363.000
1975-07-06;--:--;   3645.000
1975-07-07;--:--;   4075.000
1975-07-08;--:--;   4084.000
1975-07-09;--:--;   3564.000
1975-07-10;--:--;   3522.000
1975-07-11;--:--;   3635.000
1975-07-12;--:--;   3284.000
1975-07-13;--:--;   2967.000
1975-07-14;--:--;   3263.000
1975-07-15;--:--;   4574.000
1975-07-16;--:--;   5001.000
1975-07-17;--:--;   4014.000
1975-07-18;--:--;   3692.000
1975-07-19;--:--;   3140.000
1975-07-20;--:--;   2795.000
1975-07-21;--:--;   2853.000
1975-07-22;--:--;   2843.000
1975-07-23;--:--;   2250.000
1975-07-24;--:--;   2012.000
1975-07-25;--:--;   1876.000
1975-07-26;--:--;   1848.000
1975-07-27;--:--;   2044.000
1975-07-28;--:--;   2106.000
1975-07-29;--:--;   1979.000
1975-07-30;--:--;   2255.000
1975-07-31;--:--;   2268.000
1975-08-01;--:--;   2490.000
1975-08-02;--:--;   2418.000
1975-08-03;--:--;   2893.000
1975-08-04;--:--;   3092.000
1975-08-05;--:--;   2636.000
1975-08-06;--:--;   2160.000
1975-08-07;--:--;   2019.000
1975-08-08;--:--;   2110.000
1975-08-09;--:--;   2082.000
1975-08-10;--:--;   1954.000
1975-08-11;--:--;   1923.000
1975-08-12;--:--;   1930.000
1975-08-13;--:--;   2669.000
1975-08-14;--:--;   2209.000
1975-08-15;--:--;   2620.000
1975-08-16;--:--;   2837.000
1975-08-17;--:--;   2486.000
1975-08-18;--:--;   2938.000
1975-08-19;--:--;   3033.000
1975-08-20;--:--;   3327.000
1975-08-21;--:--;   3491.000
1975-08-22;--:--;   3023.000
1975-08-23;--:--;   2574.000
1975-08-24;--:--;   2616.000
1975-08-25;--:--;   2657.000
1975-08-26;--:--;   2920.000
1975-08-27;--:--;   3227.000
1975-08-28;--:--;   3131.000
1975-08-29;--:--;   3315.000
1975-08-30;--:--;   3845.000
1975-08-31;--:--;   3495.000
1975-09-01;--:--;   3416.000
1975-09-02;--:--;   3460.000
1975-09-03;--:--;   3736.000
1975-09-04;--:--;   3284.000
1975-09-05;--:--;   3236.000
1975-09-06;--:--;   3547.000
1975-09-07;--:--;   3178.000
1975-09-08;--:--;   3291.000
1975-09-09;--:--;   3393.000
1975-09-10;--:--;   3276.000
1975-09-11;--:--;   3030.000
1975-09-12;--:--;   2956.000
1975-09-13;--:--;   3205.000
1975-09-14;--:--;   2861.000
1975-09-15;--:--;   2606.000
1975-09-16;--:--;   2866.000
1975-09-17;--:--;   2804.000
1975-09-18;--:--;   3191.000
1975-09-19;--:--;   3408.000
1975-09-20;--:--;   3759.000
1975-09-21;--:--;   3769.000
1975-09-22;--:--;   4146.000
1975-09-23;--:--;   4202.000
1975-09-24;--:--;   3968.000
1975-09-25;--:--;   4363.000
1975-09-26;--:--;   3761.000
1975-09-27;--:--;   4396.000
1975-09-28;--:--;   4168.000
1975-09-29;--:--;   4031.000
1975-09-30;--:--;   3786.000
1975-10-01;--:--;   3866.000
1975-10-02;--:--;   3634.000
1975-10-03;--:--;   3120.000
1975-10-04;--:--;   2944.000
1975-10-05;--:--;   3123.000
1975-10-06;--:--;   3413.000
1975-10-07;--:--;   3756.000
1975-10-08;--:--;   3916.000
1975-10-09;--:--;   4087.000
1975-10-10;--:--;   3366.000
1975-10-11;--:--;   3369.000
1975-10-12;--:--;   3574.000
1975-10-13;--:--;   3312.000
1975-10-14;--:--;   4015.000
1975-10-15;--:--;   4284.000
1975-10-16;--:--;   5137.000
1975-10-17;--:--;   5067.000
1975-10-18;--:--;   5328.000
1975-10-19;--:--;   5443.000
1975-10-20;--:--;   5179.000
1975-10-21;--:--;   4167.000
1975-10-22;--:--;   4010.000
1975-10-23;--:--;   3808.000
1975-10-24;--:--;   3944.000
1975-10-25;--:--;   3687.000
1975-10-26;--:--;   3669.000
1975-10-27;--:--;   4538.000
1975-10-28;--:--;   6289.000
1975-10-29;--:--;   5888.000
1975-10-30;--:--;   5668.000
1975-10-31;--:--;   5070.000
1975-11-01;--:--;   5081.000
1975-11-02;--:--;   5136.000
1975-11-03;--:--;   5621.000
1975-11-04;--:--;   5597.000
1975-11-05;--:--;   5149.000
1975-11-06;--:--;   5017.000
1975-11-07;--:--;   4906.000
1975-11-08;--:--;   4213.000
1975-11-09;--:--;   4614.000
1975-11-10;--:--;   4831.000
1975-11-11;--:--;   5653.000
1975-11-12;--:--;   6058.000
1975-11-13;--:--;   6617.000
1975-11-14;--:--;   6814.000
1975-11-15;--:--;   6809.000
1975-11-16;--:--;   6391.000
1975-11-17;--:--;   5770.000
1975-11-18;--:--;   6005.000
1975-11-19;--:--;   5101.000
1975-11-20;--:--;   4943.000
1975-11-21;--:--;   4297.000
1975-11-22;--:--;   4060.000
1975-11-23;--:--;   4872.000
1975-11-24;--:--;   4816.000
1975-11-25;--:--;   4393.000
1975-11-26;--:--;   4172.000
1975-11-27;--:--;   3846.000
1975-11-28;--:--;   3719.000
1975-11-29;--:--;   4182.000
1975-11-30;--:--;   3504.000
1975-12-01;--:--;   3397.000
1975-12-02;--:--;   3000.000
1975-12-03;--:--;   2945.000
1975-12-04;--:--;   3588.000
1975-12-05;--:--;   4217.000
1975-12-06;--:--;   4439.000
1975-12-07;--:--;   4409.000
1975-12-08;--:--;   4130.000
1975-12-09;--:--;   4303.000
1975-12-10;--:--;   4138.000
1975-12-11;--:--;   4369.000
1975-12-12;--:--;   4297.000
1975-12-13;--:--;   3983.000
1975-12-14;--:--;   3338.000
1975-12-15;--:--;   2970.000
1975-12-16;--:--;   3334.000
1975-12-17;--:--;   3525.000
1975-12-18;--:--;   3845.000
1975-12-19;--:--;   4491.000
1975-12-20;--:--;   4893.000
1975-12-21;--:--;   5220.000
1975-12-22;--:--;   5558.000
1975-12-23;--:--;   5491.000
1975-12-24;--:--;   4248.000
1975-12-25;--:--;   3591.000
1975-12-26;--:--;   3227.000
1975-12-27;--:--;   3087.000
1975-12-28;--:--;   2880.000
1975-12-29;--:--;   2877.000
1975-12-30;--:--;   2920.000
1975-12-31;--:--;   2738.000
1976-01-01;--:--;   2544.000
1976-01-02;--:--;   2462.000
1976-01-03;--:--;   2242.000
1976-01-04;--:--;   2169.000
1976-01-05;--:--;   2200.000
1976-01-06;--:--;   2097.000
1976-01-07;--:--;   2287.000
1976-01-08;--:--;   2717.000
1976-01-09;--:--;   2393.000
1976-01-10;--:--;   2279.000
1976-01-11;--:--;   2156.000
1976-01-12;--:--;   2072.000
1976-01-13;--:--;   1859.000
1976-01-14;--:--;   1725.000
1976-01-15;--:--;   1730.000
1976-01-16;--:--;   2019.000
1976-01-17;--:--;   2140.000
1976-01-18;--:--;   2180.000
1976-01-19;--:--;   1971.000
1976-01-20;--:--;   1965.000
1976-01-21;--:--;   2298.000
1976-01-22;--:--;   2239.000
1976-01-23;--:--;   2220.000
1976-01-24;--:--;   2378.000
1976-01-25;--:--;   2344.000
1976-01-26;--:--;   2020.000
1976-01-27;--:--;   2135.000
1976-01-28;--:--;   2037.000
1976-01-29;--:--;   1924.000
1976-01-30;--:--;   1780.000
1976-01-31;--:--;   1812.000
1976-02-01;--:--;   1701.000
1976-02-02;--:--;   1699.000
1976-02-03;--:--;   1746.000
1976-02-04;--:--;   1546.000
1976-02-05;--:--;   1436.000
1976-02-06;--:--;   1515.000
1976-02-07;--:--;   1444.000
1976-02-08;--:--;   1303.000
1976-02-09;--:--;   1302.000
1976-02-10;--:--;   1275.000
1976-02-11;--:--;   1719.000
1976-02-12;--:--;   2466.000
1976-02-13;--:--;   2306.000
1976-02-14;--:--;   2240.000
1976-02-15;--:--;   2498.000
1976-02-16;--:--;   2360.000
1976-02-17;--:--;   2307.000
1976-02-18;--:--;   2393.000
1976-02-19;--:--;   1939.000
1976-02-20;--:--;   1833.000
1976-02-21;--:--;   1987.000
1976-02-22;--:--;   1880.000
1976-02-23;--:--;   2462.000
1976-02-24;--:--;   2770.000
1976-02-25;--:--;   2416.000
1976-02-26;--:--;   2991.000
1976-02-27;--:--;   3180.000
1976-02-28;--:--;   2731.000
1976-02-29;--:--;   2641.000
1976-03-01;--:--;   2692.000
1976-03-02;--:--;   2805.000
1976-03-03;--:--;   2652.000
1976-03-04;--:--;   3104.000
1976-03-05;--:--;   2954.000
1976-03-06;--:--;   3069.000
1976-03-07;--:--;   3088.000
1976-03-08;--:--;   2846.000
1976-03-09;--:--;   2538.000
1976-03-10;--:--;   2324.000
1976-03-11;--:--;   2362.000
1976-03-12;--:--;   2626.000
1976-03-13;--:--;   2582.000
1976-03-14;--:--;   2832.000
1976-03-15;--:--;   3255.000
1976-03-16;--:--;   3085.000
1976-03-17;--:--;   2930.000
1976-03-18;--:--;   2940.000
1976-03-19;--:--;   3327.000
1976-03-20;--:--;   3519.000
1976-03-21;--:--;   3390.000
1976-03-22;--:--;   3454.000
1976-03-23;--:--;   4088.000
1976-03-24;--:--;   4130.000
1976-03-25;--:--;   3729.000
1976-03-26;--:--;   4130.000
1976-03-27;--:--;   3750.000
1976-03-28;--:--;   4193.000
1976-03-29;--:--;   4184.000
1976-03-30;--:--;   4821.000
1976-03-31;--:--;   4992.000
1976-04-01;--:--;   4467.000
1976-04-02;--:--;   4152.000
1976-04-03;--:--;   3562.000
1976-04-04;--:--;   3096.000
1976-04-05;--:--;   2725.000
1976-04-06;--:--;   2909.000
1976-04-07;--:--;   2911.000
1976-04-08;--:--;   2827.000
1976-04-09;--:--;   2844.000
1976-04-10;--:--;   2714.000
1976-04-11;--:--;   2696.000
1976-04-12;--:--;   3113.000
1976-04-13;--:--;   4126.000
1976-04-14;--:--;   4454.000
1976-04-15;--:--;   4478.000
1976-04-16;--:--;   4851.000
1976-04-17;--:--;   5081.000
1976-04-18;--:--;   5056.000
1976-04-19;--:--;   4898.000
1976-04-20;--:--;   4998.000
1976-04-21;--:--;   4920.000
1976-04-22;--:--;   5135.000
1976-04-23;--:--;   5242.000
1976-04-24;--:--;   4916.000
1976-04-25;--:--;   4485.000
1976-04-26;--:--;   4242.000
1976-04-27;--:--;   5028.000
1976-04-28;--:--;   4603.000
1976-04-29;--:--;   4982.000
1976-04-30;--:--;   5046.000
1976-05-01;--:--;   5336.000
1976-05-02;--:--;   5731.000
1976-05-03;--:--;   5850.000
1976-05-04;--:--;   5770.000
1976-05-05;--:--;   5830.000
1976-05-06;--:--;   5082.000
1976-05-07;--:--;   4881.000
1976-05-08;--:--;   4770.000
1976-05-09;--:--;   4617.000
1976-05-10;--:--;   4160.000
1976-05-11;--:--;   3738.000
1976-05-12;--:--;   3253.000
1976-05-13;--:--;   3208.000
1976-05-14;--:--;   3542.000
1976-05-15;--:--;   3824.000
1976-05-16;--:--;   4218.000
1976-05-17;--:--;   3619.000
1976-05-18;--:--;   3565.000
1976-05-19;--:--;   4387.000
1976-05-20;--:--;   4627.000
1976-05-21;--:--;   4725.000
1976-05-22;--:--;   4056.000
1976-05-23;--:--;   3206.000
1976-05-24;--:--;   2734.000
1976-05-25;--:--;   2857.000
1976-05-26;--:--;   3191.000
1976-05-27;--:--;   3431.000
1976-05-28;--:--;   3481.000
1976-05-29;--:--;   3817.000
1976-05-30;--:--;   3708.000
1976-05-31;--:--;   3556.000
1976-06-01;--:--;   3470.000
1976-06-02;--:--;   3210.000
1976-06-03;--:--;   3221.000
1976-06-04;--:--;   3303.000
1976-06-05;--:--;   2874.000
1976-06-06;--:--;   2938.000
1976-06-07;--:--;   2934.000
1976-06-08;--:--;   2970.000
1976-06-09;--:--;   2617.000
1976-06-10;--:--;   2843.000
1976-06-11;--:--;   2666.000
1976-06-12;--:--;   3305.000
1976-06-13;--:--;   3023.000
1976-06-14;--:--;   2897.000
1976-06-15;--:--;   3067.000
1976-06-16;--:--;   3338.000
1976-06-17;--:--;   2870.000
1976-06-18;--:--;   2444.000
1976-06-19;--:--;   2326.000
1976-06-20;--:--;   2227.000
1976-06-21;--:--;   2185.000
1976-06-22;--:--;   2448.000
1976-06-23;--:--;   3164.000
1976-06-24;--:--;   3565.000
1976-06-25;--:--;   3373.000
1976-06-26;--:--;   2986.000
1976-06-27;--:--;   3072.000
1976-06-28;--:--;   2601.000
1976-06-29;--:--;   2541.000
1976-06-30;--:--;   2745.000
1976-07-01;--:--;   2852.000
1976-07-02;--:--;   2564.000
1976-07-03;--:--;   2255.000
1976-07-04;--:--;   2370.000
1976-07-05;--:--;   2816.000
1976-07-06;--:--;   2225.000
1976-07-07;--:--;   1867.000
1976-07-08;--:--;   1790.000
1976-07-09;--:--;   2047.000
1976-07-10;--:--;   2290.000
1976-07-11;--:--;   2327.000
1976-07-12;--:--;   2713.000
1976-07-13;--:--;   2921.000
1976-07-14;--:--;   3085.000
1976-07-15;--:--;   3209.000
1976-07-16;--:--;   2818.000
1976-07-17;--:--;   2775.000
1976-07-18;--:--;   2415.000
1976-07-19;--:--;   2209.000
1976-07-20;--:--;   2400.000
1976-07-21;--:--;   2784.000
1976-07-22;--:--;   3218.000
1976-07-23;--:--;   3373.000
1976-07-24;--:--;   2541.000
1976-07-25;--:--;   2017.000
1976-07-26;--:--;   1936.000
1976-07-27;--:--;   1964.000
